file,split,label,modify_video,modify_audio,n_fakes,duration,video_frames,audio_channels,audio_frames,original,fake_periods
train/107957.mp4,train,1,1,1,1,6.976,172,1,109568,train/107956.mp4,"[[4.2, 4.864]]"
train/107902.mp4,train,1,0,1,1,4.8,117,1,74752,train/107899.mp4,"[[0.7, 1.124]]"
train/107958.mp4,train,1,1,0,1,6.656,163,1,104448,train/107956.mp4,"[[4.2, 4.48]]"
train/107915.mp4,train,0,0,0,0,5.696,140,1,89088,,[]
train/107896.mp4,train,1,1,1,1,8.512,209,1,134144,train/107895.mp4,"[[1.5, 2.254]]"
train/107960.mp4,train,0,0,0,0,11.712,291,1,185344,,[]
train/107918.mp4,train,1,0,1,1,6.08,148,1,95232,train/107915.mp4,"[[0.2, 0.864]]"
train/107962.mp4,train,1,1,0,2,11.904,294,1,188416,train/107960.mp4,"[[1.5, 2.064], [7.264, 7.464]]"
train/107961.mp4,train,1,1,1,2,12.288,305,1,194560,train/107960.mp4,"[[1.5, 2.074], [7.274, 7.938]]"
train/107967.mp4,train,0,0,0,0,7.04,173,1,110592,,[]
train/107964.mp4,train,1,1,1,1,12.48,309,1,197632,train/107960.mp4,"[[1.5, 2.734]]"
train/107965.mp4,train,1,1,0,1,11.84,294,1,187392,train/107960.mp4,"[[1.5, 2.1]]"
train/107968.mp4,train,0,0,0,0,4.352,107,1,67584,,[]
train/107963.mp4,train,1,0,1,2,12.352,306,1,195584,train/107960.mp4,"[[1.5, 2.044], [7.244, 7.924]]"
train/107919.mp4,train,0,0,0,0,18.176,452,1,288768,,[]
train/107926.mp4,train,0,0,0,0,4.672,115,1,72704,,[]
train/107931.mp4,train,1,0,1,1,6.016,146,1,94208,train/107928.mp4,"[[0.7, 1.484]]"
train/107920.mp4,train,1,1,1,2,19.392,481,1,308224,train/107919.mp4,"[[12.4, 13.244], [9.4, 10.454]]"
train/107969.mp4,train,0,0,0,0,10.048,249,1,158720,,[]
train/107970.mp4,train,1,1,1,1,10.304,254,1,162816,train/107969.mp4,"[[0.2, 0.714]]"
train/107971.mp4,train,1,1,0,1,10.112,249,1,159744,train/107969.mp4,"[[0.2, 0.564]]"
train/107976.mp4,train,1,0,1,1,5.76,140,1,90112,train/107973.mp4,"[[3.1, 3.724]]"
train/107972.mp4,train,1,0,1,1,10.304,254,1,162816,train/107969.mp4,"[[0.2, 0.714]]"
train/107975.mp4,train,1,1,0,1,5.568,136,1,87040,train/107973.mp4,"[[3.1, 3.5]]"
train/107973.mp4,train,0,0,0,0,5.44,133,1,84992,,[]
train/107974.mp4,train,1,1,1,1,5.888,144,1,92160,train/107973.mp4,"[[3.1, 3.824]]"
train/107977.mp4,train,0,0,0,0,4.672,115,1,72704,,[]
train/107934.mp4,train,1,1,0,1,9.152,225,1,144384,train/107932.mp4,"[[3.6, 4.0]]"
train/107935.mp4,train,1,0,1,1,9.856,242,1,155648,train/107932.mp4,"[[3.6, 4.684]]"
train/107983.mp4,train,1,1,1,1,4.672,114,1,72704,train/107982.mp4,"[[1.4, 1.974]]"
train/107978.mp4,train,1,1,1,1,5.312,129,1,82944,train/107977.mp4,"[[0.6, 1.504]]"
train/107979.mp4,train,1,1,0,1,4.8,117,1,74752,train/107977.mp4,"[[0.6, 1.0]]"
train/107982.mp4,train,0,0,0,0,4.224,104,1,65536,,[]
train/107985.mp4,train,1,0,1,1,4.736,115,1,73728,train/107982.mp4,"[[1.4, 1.974]]"
train/107984.mp4,train,1,1,0,1,4.352,106,1,67584,train/107982.mp4,"[[1.4, 1.6]]"
train/107980.mp4,train,1,0,1,1,5.312,129,1,82944,train/107977.mp4,"[[0.6, 1.504]]"
train/107937.mp4,train,0,0,0,0,4.416,108,1,68608,,[]
train/107947.mp4,train,1,1,0,1,6.08,149,1,95232,train/107945.mp4,"[[2.3, 2.58]]"
train/107986.mp4,train,0,0,0,0,6.08,149,1,95232,,[]
train/107981.mp4,train,0,0,0,0,6.72,166,1,105472,,[]
train/107990.mp4,train,0,0,0,0,4.736,116,1,73728,,[]
train/107987.mp4,train,1,1,1,1,6.464,158,1,101376,train/107986.mp4,"[[0.5, 1.194]]"
train/107988.mp4,train,1,1,0,1,6.208,152,1,97280,train/107986.mp4,"[[0.5, 0.9]]"
train/107989.mp4,train,1,0,1,1,6.464,158,1,101376,train/107986.mp4,"[[0.5, 1.164]]"
train/107995.mp4,train,0,0,0,0,4.736,116,1,73728,,[]
train/107944.mp4,train,0,0,0,0,4.224,103,1,65536,,[]
train/107948.mp4,train,1,0,1,1,6.4,156,1,100352,train/107945.mp4,"[[2.3, 2.884]]"
train/107991.mp4,train,0,0,0,0,14.72,365,1,233472,,[]
train/108004.mp4,train,1,1,1,1,11.712,290,1,185344,train/108003.mp4,"[[2.4, 2.824]]"
train/107993.mp4,train,1,1,0,1,14.848,367,1,235520,train/107991.mp4,"[[12.5, 12.78]]"
train/108003.mp4,train,0,0,0,0,11.392,283,1,180224,,[]
train/108006.mp4,train,1,0,1,1,11.712,290,1,185344,train/108003.mp4,"[[2.4, 2.824]]"
train/108005.mp4,train,1,1,0,1,11.52,285,1,182272,train/108003.mp4,"[[2.4, 2.6]]"
train/107997.mp4,train,1,1,1,2,18.432,457,1,292864,train/107996.mp4,"[[15.0, 15.934], [2.2, 2.684]]"
train/107996.mp4,train,0,0,0,0,17.728,441,1,281600,,[]
train/107953.mp4,train,1,1,1,1,10.496,260,1,165888,train/107949.mp4,"[[5.9, 6.444]]"
train/108007.mp4,train,0,0,0,0,5.12,125,1,79872,,[]
train/108008.mp4,train,1,1,1,1,5.376,131,1,83968,train/108007.mp4,"[[1.0, 1.664]]"
train/108011.mp4,train,0,0,0,0,5.12,125,1,79872,,[]
train/108009.mp4,train,1,1,0,1,5.248,127,1,81920,train/108007.mp4,"[[1.0, 1.48]]"
train/108010.mp4,train,1,0,1,1,5.376,131,1,83968,train/108007.mp4,"[[1.0, 1.664]]"
train/107998.mp4,train,1,1,0,2,17.92,444,1,284672,train/107996.mp4,"[[15.0, 15.4], [2.2, 2.664]]"
train/108002.mp4,train,1,0,1,1,18.304,454,1,290816,train/107996.mp4,"[[15.0, 15.874]]"
train/108000.mp4,train,1,1,1,1,18.304,454,1,290816,train/107996.mp4,"[[15.0, 15.874]]"
train/108012.mp4,train,1,1,1,1,5.696,139,1,89088,train/108011.mp4,"[[3.1, 3.944]]"
train/107955.mp4,train,1,0,1,1,10.432,258,1,164864,train/107949.mp4,"[[5.9, 6.404]]"
train/108014.mp4,train,1,0,1,1,5.632,137,1,88064,train/108011.mp4,"[[3.1, 3.884]]"
train/107959.mp4,train,1,0,1,1,6.912,170,1,108544,train/107956.mp4,"[[4.2, 4.824]]"
train/108016.mp4,train,1,1,1,2,13.824,343,1,219136,train/108015.mp4,"[[3.4, 3.794], [4.494, 5.428]]"
train/108017.mp4,train,1,1,0,2,12.992,322,1,205824,train/108015.mp4,"[[3.4, 3.664], [4.364, 4.564]]"
train/108026.mp4,train,1,1,1,1,10.496,258,1,165888,train/108022.mp4,"[[1.6, 2.294]]"
train/108019.mp4,train,1,1,1,1,13.504,335,1,214016,train/108015.mp4,"[[3.4, 4.334]]"
train/108020.mp4,train,1,1,0,1,12.928,320,1,204800,train/108015.mp4,"[[3.4, 3.68]]"
train/108018.mp4,train,1,0,1,2,13.312,330,1,210944,train/108015.mp4,"[[3.4, 3.784], [4.484, 4.948]]"
train/108022.mp4,train,0,0,0,0,10.304,255,1,162816,,[]
train/108023.mp4,train,1,1,1,2,11.2,277,1,177152,train/108022.mp4,"[[1.6, 2.264], [1.1, 1.944]]"
train/108025.mp4,train,1,0,1,2,10.752,266,1,169984,train/108022.mp4,"[[1.6, 2.264], [1.1, 1.524]]"
train/108027.mp4,train,1,1,0,1,10.368,255,1,163840,train/108022.mp4,"[[1.6, 2.164]]"
train/108030.mp4,train,0,0,0,0,5.76,142,1,90112,,[]
train/108029.mp4,train,0,0,0,0,5.184,128,1,80896,,[]
train/108035.mp4,train,0,0,0,0,4.672,114,1,72704,,[]
train/108028.mp4,train,1,0,1,1,10.496,258,1,165888,train/108022.mp4,"[[1.6, 2.294]]"
train/108031.mp4,train,0,0,0,0,6.72,165,1,105472,,[]
train/108038.mp4,train,0,0,0,0,4.352,106,1,67584,,[]
train/108037.mp4,train,0,0,0,0,4.032,99,1,62464,,[]
train/107966.mp4,train,1,0,1,1,12.416,308,1,196608,train/107960.mp4,"[[1.5, 2.684]]"
train/108040.mp4,train,0,0,0,0,4.608,113,1,71680,,[]
train/108039.mp4,train,0,0,0,0,5.696,140,1,89088,,[]
train/108042.mp4,train,0,0,0,0,4.864,119,1,75776,,[]
train/108043.mp4,train,0,0,0,0,8.896,220,1,140288,,[]
train/108041.mp4,train,0,0,0,0,6.464,160,1,101376,,[]
train/108046.mp4,train,1,1,0,1,4.672,113,1,72704,train/108044.mp4,"[[0.2, 0.48]]"
train/108047.mp4,train,1,0,1,1,4.928,120,1,76800,train/108044.mp4,"[[0.2, 0.824]]"
train/108050.mp4,train,1,1,0,1,4.288,103,1,66560,train/108048.mp4,"[[0.1, 0.38]]"
train/108049.mp4,train,1,1,1,1,4.8,115,1,74752,train/108048.mp4,"[[0.1, 0.914]]"
train/108052.mp4,train,0,0,0,0,14.272,354,1,226304,,[]
train/108055.mp4,train,1,0,1,2,14.528,359,1,230400,train/108052.mp4,"[[5.1, 5.724], [12.424, 12.808]]"
train/107994.mp4,train,1,0,1,1,15.168,374,1,240640,train/107991.mp4,"[[12.5, 13.084]]"
train/107999.mp4,train,1,0,1,2,18.432,457,1,292864,train/107996.mp4,"[[15.0, 15.934], [2.2, 2.664]]"
train/108056.mp4,train,1,1,1,1,14.336,355,1,227328,train/108052.mp4,"[[5.1, 5.614]]"
train/108059.mp4,train,0,0,0,0,4.672,115,1,72704,,[]
train/107992.mp4,train,1,1,1,1,15.168,374,1,240640,train/107991.mp4,"[[12.5, 13.134]]"
train/108060.mp4,train,0,0,0,0,5.824,143,1,91136,,[]
train/108001.mp4,train,1,1,0,1,17.856,443,1,283648,train/107996.mp4,"[[15.0, 15.4]]"
train/108058.mp4,train,1,0,1,1,14.336,355,1,227328,train/108052.mp4,"[[5.1, 5.614]]"
train/108013.mp4,train,1,1,0,1,5.248,128,1,81920,train/108011.mp4,"[[3.1, 3.5]]"
train/108061.mp4,train,1,1,1,1,6.464,158,1,101376,train/108060.mp4,"[[0.8, 1.524]]"
train/108062.mp4,train,1,1,0,1,5.952,145,1,93184,train/108060.mp4,"[[0.8, 1.0]]"
train/108064.mp4,train,0,0,0,0,7.04,173,1,110592,,[]
train/108065.mp4,train,1,1,1,1,7.232,176,1,113664,train/108064.mp4,"[[5.1, 5.674]]"
train/108067.mp4,train,1,0,1,1,7.232,176,1,113664,train/108064.mp4,"[[5.1, 5.644]]"
train/108066.mp4,train,1,1,0,1,7.168,174,1,112640,train/108064.mp4,"[[5.1, 5.564]]"
train/108015.mp4,train,0,0,0,0,12.8,318,1,202752,,[]
train/108021.mp4,train,1,0,1,1,13.504,335,1,214016,train/108015.mp4,"[[3.4, 4.304]]"
train/108033.mp4,train,1,1,0,1,6.848,167,1,107520,train/108031.mp4,"[[5.6, 6.0]]"
train/108024.mp4,train,1,1,0,2,10.496,258,1,165888,train/108022.mp4,"[[1.6, 2.164], [1.1, 1.3]]"
train/108034.mp4,train,1,0,1,1,7.168,175,1,112640,train/108031.mp4,"[[5.6, 6.354]]"
train/108069.mp4,train,1,1,1,2,14.912,369,1,236544,train/108068.mp4,"[[13.0, 14.024], [7.9, 8.564]]"
train/108036.mp4,train,0,0,0,0,8.32,206,1,131072,,[]
train/108068.mp4,train,0,0,0,0,14.464,359,1,229376,,[]
train/108044.mp4,train,0,0,0,0,4.544,111,1,70656,,[]
train/108070.mp4,train,1,1,0,2,14.592,362,1,231424,train/108068.mp4,"[[13.0, 13.6], [7.9, 8.664]]"
train/108032.mp4,train,1,1,1,1,7.168,175,1,112640,train/108031.mp4,"[[5.6, 6.354]]"
train/108075.mp4,train,0,0,0,0,8.96,221,1,141312,,[]
train/108080.mp4,train,1,1,1,1,8.128,198,1,128000,train/108079.mp4,"[[4.5, 5.104]]"
train/108071.mp4,train,1,0,1,2,14.976,370,1,237568,train/108068.mp4,"[[13.0, 14.024], [7.9, 8.564]]"
train/108073.mp4,train,1,1,0,1,14.592,361,1,231424,train/108068.mp4,"[[13.0, 13.6]]"
train/108072.mp4,train,1,1,1,1,15.04,372,1,238592,train/108068.mp4,"[[13.0, 14.054]]"
train/108078.mp4,train,1,0,1,1,9.28,228,1,146432,train/108075.mp4,"[[0.6, 1.024]]"
train/108079.mp4,train,0,0,0,0,7.68,189,1,120832,,[]
train/108077.mp4,train,1,1,0,1,9.088,223,1,143360,train/108075.mp4,"[[0.6, 0.8]]"
train/108076.mp4,train,1,1,1,1,9.28,228,1,146432,train/108075.mp4,"[[0.6, 1.024]]"
train/108074.mp4,train,1,0,1,1,15.04,372,1,238592,train/108068.mp4,"[[13.0, 14.054]]"
train/108045.mp4,train,1,1,1,1,4.992,122,1,77824,train/108044.mp4,"[[0.2, 0.864]]"
train/108051.mp4,train,1,0,1,1,4.8,115,1,74752,train/108048.mp4,"[[0.1, 0.884]]"
train/108083.mp4,train,0,0,0,0,4.352,106,1,67584,,[]
train/108090.mp4,train,1,1,0,1,4.16,101,1,64512,train/108088.mp4,"[[0.8, 1.764]]"
train/108088.mp4,train,0,0,0,0,4.096,100,1,63488,,[]
train/108081.mp4,train,1,1,0,1,7.808,191,1,122880,train/108079.mp4,"[[4.5, 4.78]]"
train/108089.mp4,train,1,1,1,1,3.968,96,1,61440,train/108088.mp4,"[[0.8, 1.584]]"
train/108082.mp4,train,1,0,1,1,8.128,198,1,128000,train/108079.mp4,"[[4.5, 5.084]]"
train/108084.mp4,train,0,0,0,0,4.544,111,1,70656,,[]
train/108087.mp4,train,1,0,1,1,4.928,119,1,76800,train/108084.mp4,"[[2.6, 3.294]]"
train/108091.mp4,train,1,0,1,1,4.032,97,1,62464,train/108088.mp4,"[[0.8, 1.6]]"
train/108048.mp4,train,0,0,0,0,4.16,101,1,64512,,[]
train/108085.mp4,train,1,1,1,1,4.928,119,1,76800,train/108084.mp4,"[[2.6, 3.294]]"
train/108098.mp4,train,1,1,0,1,4.992,121,1,77824,train/108096.mp4,"[[3.7, 3.98]]"
train/108097.mp4,train,1,1,1,1,5.376,130,1,83968,train/108096.mp4,"[[3.7, 4.394]]"
train/108092.mp4,train,0,0,0,0,7.168,177,1,112640,,[]
train/108099.mp4,train,1,0,1,1,5.376,130,1,83968,train/108096.mp4,"[[3.7, 4.394]]"
train/108093.mp4,train,1,1,1,1,6.784,166,1,106496,train/108092.mp4,"[[3.8, 4.614]]"
train/108094.mp4,train,1,1,0,1,7.232,177,1,113664,train/108092.mp4,"[[3.8, 5.064]]"
train/108095.mp4,train,1,0,1,1,6.848,168,1,107520,train/108092.mp4,"[[3.8, 4.64]]"
train/108102.mp4,train,1,1,0,1,9.472,233,1,149504,train/108100.mp4,"[[2.4, 2.6]]"
train/108103.mp4,train,1,0,1,1,10.048,247,1,158720,train/108100.mp4,"[[2.4, 3.16]]"
train/108101.mp4,train,1,1,1,1,9.984,246,1,157696,train/108100.mp4,"[[2.4, 3.124]]"
train/108110.mp4,train,1,1,0,1,7.04,172,1,110592,train/108108.mp4,"[[2.4, 2.68]]"
train/108053.mp4,train,1,1,1,2,14.656,363,1,232448,train/108052.mp4,"[[5.1, 5.764], [12.464, 12.888]]"
train/108108.mp4,train,0,0,0,0,6.912,170,1,108544,,[]
train/108111.mp4,train,1,0,1,1,7.168,176,1,112640,train/108108.mp4,"[[2.4, 2.904]]"
train/108116.mp4,train,0,0,0,0,6.592,163,1,103424,,[]
train/108109.mp4,train,1,1,1,1,7.232,178,1,113664,train/108108.mp4,"[[2.4, 2.914]]"
train/108113.mp4,train,1,1,1,1,9.664,238,1,152576,train/108112.mp4,"[[5.4, 6.184]]"
train/108105.mp4,train,1,1,1,1,16.512,409,1,262144,train/108104.mp4,"[[2.1, 2.794]]"
train/108054.mp4,train,1,1,0,2,14.4,356,1,228352,train/108052.mp4,"[[5.1, 5.664], [12.364, 12.628]]"
train/108114.mp4,train,1,1,0,1,9.28,229,1,146432,train/108112.mp4,"[[5.4, 5.8]]"
train/108104.mp4,train,0,0,0,0,17.408,433,1,276480,,[]
train/108112.mp4,train,0,0,0,0,9.152,227,1,144384,,[]
train/108118.mp4,train,1,1,1,1,5.312,131,1,82944,train/108117.mp4,"[[3.6, 4.324]]"
train/108120.mp4,train,1,0,1,1,5.248,129,1,81920,train/108117.mp4,"[[3.6, 4.304]]"
train/108115.mp4,train,1,0,1,1,9.664,238,1,152576,train/108112.mp4,"[[5.4, 6.184]]"
train/108117.mp4,train,0,0,0,0,4.8,118,1,74752,,[]
train/108124.mp4,train,1,0,1,1,7.936,195,1,124928,train/108121.mp4,"[[5.5, 5.924]]"
train/108121.mp4,train,0,0,0,0,7.68,190,1,120832,,[]
train/108127.mp4,train,1,1,0,1,7.872,193,1,123904,train/108125.mp4,"[[2.8, 3.08]]"
train/108125.mp4,train,0,0,0,0,7.744,191,1,121856,,[]
train/108057.mp4,train,1,1,0,1,14.336,355,1,227328,train/108052.mp4,"[[5.1, 5.664]]"
train/108122.mp4,train,1,1,1,1,8.0,196,1,125952,train/108121.mp4,"[[5.5, 5.954]]"
train/108123.mp4,train,1,1,0,1,7.808,192,1,122880,train/108121.mp4,"[[5.5, 5.78]]"
train/108128.mp4,train,1,0,1,1,8.448,208,1,133120,train/108125.mp4,"[[2.8, 3.704]]"
train/108129.mp4,train,0,0,0,0,11.904,295,1,188416,,[]
train/108135.mp4,train,1,1,1,1,7.616,187,1,119808,train/108134.mp4,"[[0.4, 1.004]]"
train/108137.mp4,train,1,0,1,1,7.68,189,1,120832,train/108134.mp4,"[[0.4, 1.04]]"
train/108133.mp4,train,1,0,1,1,8.0,197,1,125952,train/108130.mp4,"[[4.1, 4.804]]"
train/108063.mp4,train,1,0,1,1,6.528,159,1,102400,train/108060.mp4,"[[0.8, 1.56]]"
train/108139.mp4,train,1,1,1,2,12.032,298,1,190464,train/108138.mp4,"[[3.2, 3.864], [2.2, 2.804]]"
train/108141.mp4,train,1,0,1,2,12.032,298,1,190464,train/108138.mp4,"[[3.2, 3.864], [2.2, 2.804]]"
train/108140.mp4,train,1,1,0,2,11.84,292,1,187392,train/108138.mp4,"[[3.2, 3.68], [2.2, 2.764]]"
train/108142.mp4,train,1,1,1,1,12.032,298,1,190464,train/108138.mp4,"[[3.2, 3.954]]"
train/108143.mp4,train,1,1,0,1,11.84,292,1,187392,train/108138.mp4,"[[3.2, 3.68]]"
train/108144.mp4,train,1,0,1,1,12.032,298,1,190464,train/108138.mp4,"[[3.2, 3.944]]"
train/108145.mp4,train,0,0,0,0,8.64,214,1,136192,,[]
train/108147.mp4,train,1,1,0,1,8.704,215,1,137216,train/108145.mp4,"[[0.6, 0.964]]"
train/108149.mp4,train,0,0,0,0,17.344,432,1,275456,,[]
train/108152.mp4,train,1,0,1,2,17.984,447,1,285696,train/108149.mp4,"[[2.4, 2.984], [1.1, 1.484]]"
train/108150.mp4,train,1,1,1,2,18.368,457,1,291840,train/108149.mp4,"[[2.4, 3.034], [1.1, 1.824]]"
train/108096.mp4,train,0,0,0,0,4.864,119,1,75776,,[]
train/108086.mp4,train,1,1,0,1,4.672,113,1,72704,train/108084.mp4,"[[2.6, 3.0]]"
train/108156.mp4,train,0,0,0,0,4.864,120,1,75776,,[]
train/108158.mp4,train,1,1,1,1,7.296,179,1,114688,train/108157.mp4,"[[1.3, 1.994]]"
train/108157.mp4,train,0,0,0,0,6.912,170,1,108544,,[]
train/108100.mp4,train,0,0,0,0,9.344,231,1,147456,,[]
train/108161.mp4,train,0,0,0,0,4.864,119,1,75776,,[]
train/108155.mp4,train,1,0,1,1,17.792,443,1,282624,train/108149.mp4,"[[2.4, 3.094]]"
train/108162.mp4,train,1,1,1,1,5.184,126,1,80896,train/108161.mp4,"[[2.7, 3.334]]"
train/108160.mp4,train,1,0,1,1,7.296,179,1,114688,train/108157.mp4,"[[1.3, 1.964]]"
train/108119.mp4,train,1,1,0,1,4.928,120,1,76800,train/108117.mp4,"[[3.6, 3.88]]"
train/108163.mp4,train,1,1,0,1,4.992,121,1,77824,train/108161.mp4,"[[2.7, 3.064]]"
train/108164.mp4,train,1,0,1,1,5.12,125,1,79872,train/108161.mp4,"[[2.7, 3.244]]"
train/108165.mp4,train,0,0,0,0,5.184,128,1,80896,,[]
train/108166.mp4,train,1,1,1,1,5.696,139,1,89088,train/108165.mp4,"[[3.0, 3.604]]"
train/108167.mp4,train,1,1,0,1,5.312,130,1,82944,train/108165.mp4,"[[3.0, 3.2]]"
train/108168.mp4,train,1,0,1,1,5.76,141,1,90112,train/108165.mp4,"[[3.0, 3.64]]"
train/108107.mp4,train,1,0,1,1,16.576,411,1,263168,train/108104.mp4,"[[2.1, 2.82]]"
train/108126.mp4,train,1,1,1,1,8.448,208,1,133120,train/108125.mp4,"[[2.8, 3.734]]"
train/108174.mp4,train,0,0,0,0,5.568,137,1,87040,,[]
train/108173.mp4,train,0,0,0,0,7.616,188,1,119808,,[]
train/108131.mp4,train,1,1,1,1,8.064,199,1,126976,train/108130.mp4,"[[4.1, 4.824]]"
train/108134.mp4,train,0,0,0,0,7.104,176,1,111616,,[]
train/108132.mp4,train,1,1,0,1,7.872,194,1,123904,train/108130.mp4,"[[4.1, 4.664]]"
train/108175.mp4,train,1,1,1,1,6.208,152,1,97280,train/108174.mp4,"[[2.0, 2.754]]"
train/108169.mp4,train,0,0,0,0,14.144,352,1,224256,,[]
train/108130.mp4,train,0,0,0,0,7.808,193,1,122880,,[]
train/108171.mp4,train,1,1,0,1,14.272,355,1,226304,train/108169.mp4,"[[2.5, 2.7]]"
train/108179.mp4,train,0,0,0,0,4.928,121,1,76800,,[]
train/108177.mp4,train,1,0,1,1,6.272,154,1,98304,train/108174.mp4,"[[2.0, 2.8]]"
train/108176.mp4,train,1,1,0,1,5.696,139,1,89088,train/108174.mp4,"[[2.0, 2.2]]"
train/108180.mp4,train,0,0,0,0,7.04,174,1,110592,,[]
train/108172.mp4,train,1,0,1,1,14.4,358,1,228352,train/108169.mp4,"[[2.5, 2.844]]"
train/108136.mp4,train,1,1,0,1,7.232,178,1,113664,train/108134.mp4,"[[0.4, 0.6]]"
train/108184.mp4,train,0,0,0,0,4.672,114,1,72704,,[]
train/108187.mp4,train,1,1,0,1,6.72,164,1,105472,train/108185.mp4,"[[3.9, 4.18]]"
train/108138.mp4,train,0,0,0,0,11.712,290,1,185344,,[]
train/108185.mp4,train,0,0,0,0,6.592,162,1,103424,,[]
train/108181.mp4,train,1,1,1,1,7.36,182,1,115712,train/108180.mp4,"[[2.4, 2.944]]"
train/108188.mp4,train,1,0,1,1,7.36,179,1,115712,train/108185.mp4,"[[3.9, 4.804]]"
train/108182.mp4,train,1,1,0,1,7.168,176,1,112640,train/108180.mp4,"[[2.4, 2.68]]"
train/108186.mp4,train,1,1,1,1,7.36,179,1,115712,train/108185.mp4,"[[3.9, 4.804]]"
train/108190.mp4,train,1,1,1,1,7.232,178,1,113664,train/108189.mp4,"[[0.9, 1.504]]"
train/108189.mp4,train,0,0,0,0,6.72,166,1,105472,,[]
train/108197.mp4,train,1,0,1,1,3.328,80,1,51200,train/108194.mp4,"[[1.1, 1.74]]"
train/108198.mp4,train,0,0,0,0,5.312,131,1,82944,,[]
train/108191.mp4,train,1,1,0,1,6.848,169,1,107520,train/108189.mp4,"[[0.9, 1.1]]"
train/108194.mp4,train,0,0,0,0,4.224,104,1,65536,,[]
train/108192.mp4,train,1,0,1,1,6.912,170,1,108544,train/108189.mp4,"[[0.9, 1.204]]"
train/108199.mp4,train,0,0,0,0,5.76,141,1,90112,,[]
train/108201.mp4,train,1,1,0,1,5.888,144,1,92160,train/108199.mp4,"[[2.7, 2.9]]"
train/108148.mp4,train,1,0,1,1,8.96,221,1,141312,train/108145.mp4,"[[0.6, 1.234]]"
train/108204.mp4,train,1,1,1,1,4.992,122,1,77824,train/108203.mp4,"[[0.7, 1.784]]"
train/108203.mp4,train,0,0,0,0,4.224,103,1,65536,,[]
train/108200.mp4,train,1,1,1,1,6.464,158,1,101376,train/108199.mp4,"[[2.7, 3.514]]"
train/108205.mp4,train,1,1,0,1,4.352,106,1,67584,train/108203.mp4,"[[0.7, 1.1]]"
train/108207.mp4,train,0,0,0,0,4.224,103,1,65536,,[]
train/108208.mp4,train,1,1,1,1,4.8,117,1,74752,train/108207.mp4,"[[2.9, 3.744]]"
train/108202.mp4,train,1,0,1,1,6.08,149,1,95232,train/108199.mp4,"[[2.7, 3.124]]"
train/108146.mp4,train,1,1,1,1,8.96,220,1,141312,train/108145.mp4,"[[0.6, 1.234]]"
train/108206.mp4,train,1,0,1,1,4.928,120,1,76800,train/108203.mp4,"[[0.7, 1.684]]"
train/108209.mp4,train,1,1,0,1,4.352,106,1,67584,train/108207.mp4,"[[2.9, 3.3]]"
train/108210.mp4,train,1,0,1,1,4.736,115,1,73728,train/108207.mp4,"[[2.9, 3.684]]"
train/108151.mp4,train,1,1,0,2,17.6,437,1,279552,train/108149.mp4,"[[2.4, 2.68], [1.1, 1.3]]"
train/108212.mp4,train,0,0,0,0,7.68,189,1,120832,,[]
train/108214.mp4,train,1,1,0,1,7.808,191,1,122880,train/108212.mp4,"[[3.6, 3.88]]"
train/108221.mp4,train,0,0,0,0,4.224,104,1,65536,,[]
train/108215.mp4,train,1,0,1,1,8.448,208,1,133120,train/108212.mp4,"[[3.6, 4.584]]"
train/108222.mp4,train,1,1,1,1,5.056,123,1,78848,train/108221.mp4,"[[2.7, 3.664]]"
train/108219.mp4,train,1,1,0,1,8.896,220,1,140288,train/108217.mp4,"[[2.6, 3.364]]"
train/108218.mp4,train,1,1,1,1,9.472,233,1,149504,train/108217.mp4,"[[2.6, 3.924]]"
train/108154.mp4,train,1,1,0,1,17.472,434,1,277504,train/108149.mp4,"[[2.4, 2.68]]"
train/108224.mp4,train,1,0,1,1,4.992,121,1,77824,train/108221.mp4,"[[2.7, 3.604]]"
train/108159.mp4,train,1,1,0,1,7.04,173,1,110592,train/108157.mp4,"[[1.3, 1.7]]"
train/108225.mp4,train,0,0,0,0,4.224,104,1,65536,,[]
train/108153.mp4,train,1,1,1,1,17.792,443,1,282624,train/108149.mp4,"[[2.4, 3.094]]"
train/108227.mp4,train,1,1,0,1,4.352,106,1,67584,train/108225.mp4,"[[1.4, 1.68]]"
train/108228.mp4,train,1,0,1,1,4.608,113,1,71680,train/108225.mp4,"[[1.4, 1.984]]"
train/108229.mp4,train,0,0,0,0,4.48,110,1,69632,,[]
train/108230.mp4,train,0,0,0,0,5.76,141,1,90112,,[]
train/108233.mp4,train,1,0,1,1,5.824,142,1,91136,train/108230.mp4,"[[3.3, 4.044]]"
train/108232.mp4,train,1,1,0,1,5.824,142,1,91136,train/108230.mp4,"[[3.3, 4.064]]"
train/108234.mp4,train,0,0,0,0,6.336,156,1,99328,,[]
train/108237.mp4,train,1,0,1,1,6.72,165,1,105472,train/108234.mp4,"[[4.1, 4.764]]"
train/108238.mp4,train,0,0,0,0,7.68,189,1,120832,,[]
train/108235.mp4,train,1,1,1,1,6.72,165,1,105472,train/108234.mp4,"[[4.1, 4.794]]"
train/108240.mp4,train,1,1,0,1,7.808,191,1,122880,train/108238.mp4,"[[6.7, 6.98]]"
train/108242.mp4,train,0,0,0,0,5.568,137,1,87040,,[]
train/108243.mp4,train,0,0,0,0,4.992,123,1,77824,,[]
train/108244.mp4,train,0,0,0,0,5.312,131,1,82944,,[]
train/108245.mp4,train,0,0,0,0,6.08,150,1,95232,,[]
